batter,name,apr_PA,apr_BABIP,apr_hard_hit_rate,apr_barrel_rate,apr_z_contact_rate,apr_hr_fb_rate,apr_BA,apr_wOBA,apr_HR_rate,apr_xBA,apr_xwOBA,luck_score,verdict,mj_PA,mj_BABIP,mj_BA,mj_wOBA,mj_HR_rate,year,delta_BABIP,delta_BA,delta_wOBA,delta_HR_rate,xwOBA_gap,xBA_gap,prediction_correct,signal_strength
683734,Andrew Vaughn,123,0.3038,0.3082706766917293,0.1097560975609756,0.8438,0.1667,0.2547,0.3495934959349593,0.0244,0.314280487804878,0.3616074489661705,-0.0206,Neutral,286,0.2727,0.2443,0.3208041958041958,0.035,2023,-0.0311,-0.0104,-0.0288,0.0106,0.012,0.0596,,Neutral
686469,Vinnie Pasquantino,121,0.2892,0.3674698795180723,0.0681818181818181,0.9111,0.2273,0.2736,0.3776859504132231,0.0413,0.3774659090909091,0.443702191134124,0.0497,Neutral,139,0.2202,0.2205,0.2910071942446043,0.0288,2023,-0.069,-0.0531,-0.0867,-0.0125,0.066,0.1039,,Neutral
686681,Michael Massey,81,0.2653,0.2448979591836734,0.0612244897959183,0.8235,0.0,0.1667,0.1685185185185185,0.0,0.3418510638297872,0.2395427230326776,0.1756,Buy low,191,0.2619,0.2398,0.3253926701570681,0.0419,2023,-0.0034,0.0731,0.1569,0.0419,0.071,0.1752,1.0,Strong buy
686823,Will Brennan,63,0.2292,0.1592920353982301,0.0204081632653061,0.8818,0.0769,0.2105,0.3095238095238095,0.0159,0.326125,0.3488980519480519,0.3493,Buy low,247,0.3035,0.2731,0.3176113360323886,0.0162,2023,0.0743,0.0626,0.0081,0.0003,0.0394,0.1156,1.0,Strong buy
686894,Joey Wiemer,94,0.2787,0.2333333333333333,0.0793650793650793,0.8205,0.1176,0.2262,0.3021276595744681,0.0213,0.2687619047619047,0.3088936120795385,0.1043,Slight buy,249,0.2394,0.2027,0.3056224899598393,0.0442,2023,-0.0393,-0.0235,0.0035,0.0229,0.0068,0.0426,1.0,Slight buy
687263,Zach Neto,60,0.3095,0.1851851851851851,0.0238095238095238,0.8837,0.0,0.25,0.3266666666666667,0.0,0.3121190476190476,0.3133499999999999,-0.0487,Neutral,182,0.2783,0.2454,0.3409340659340659,0.044,2023,-0.0313,-0.0046,0.0143,0.044,-0.0133,0.0621,,Neutral
691023,Jordan Walker,78,0.3529,0.3333333333333333,0.0754716981132075,0.8173,0.2222,0.274,0.3173076923076923,0.0256,0.3483207547169811,0.3184754417879418,-0.2687,Sell high,179,0.3077,0.2654,0.344413407821229,0.0391,2023,-0.0452,-0.0085,0.0271,0.0135,0.0012,0.0743,0.0,Strong sell
807799,Masataka Yoshida,102,0.274,0.3140495867768595,0.0789473684210526,0.8304,0.3077,0.2759,0.3911764705882353,0.0392,0.3065066666666666,0.379137286732875,0.1222,Buy low,297,0.3377,0.3127,0.3818181818181818,0.0269,2023,0.0637,0.0369,-0.0094,-0.0123,-0.012,0.0306,0.0,Strong buy
453568,Charlie Blackmon,109,0.2824,0.2333333333333333,0.0833333333333333,0.8978,0.08,0.2549,0.3201834862385321,0.0183,0.2694189189189189,0.3301641854080878,0.0868,Slight buy,239,0.3171,0.2698,0.348326359832636,0.0251,2024,0.0347,0.0149,0.0281,0.0068,0.01,0.0145,1.0,Slight buy
457705,Andrew Mccutchen,105,0.2692,0.2241379310344827,0.1272727272727272,0.7533,0.1765,0.191,0.2904761904761905,0.0286,0.3167551020408163,0.3426512485405,0.1511,Buy low,308,0.288,0.2333,0.3368506493506493,0.0325,2024,0.0188,0.0423,0.0464,0.0039,0.0522,0.1257,1.0,Strong buy
457759,Justin Turner,120,0.3077,0.2216216216216216,0.0714285714285714,0.8571,0.1875,0.2857,0.3866666666666666,0.05,0.348054054054054,0.4017424254680505,-0.0444,Neutral,250,0.2874,0.2396,0.2981999999999999,0.008,2024,-0.0203,-0.0461,-0.0885,-0.042,0.0151,0.0623,,Neutral
467793,Carlos Santana,117,0.2051,0.2666666666666666,0.0625,0.8591,0.1818,0.1923,0.2816239316239316,0.0342,0.29596,0.3302684981684981,0.4695,Buy low,287,0.2929,0.2677,0.3560975609756097,0.0348,2024,0.0878,0.0754,0.0745,0.0007,0.0486,0.1037,1.0,Strong buy
500743,Miguel Rojas,56,0.2273,0.2647058823529412,0.0434782608695652,0.918,0.1667,0.2353,0.3133928571428571,0.0357,0.322175,0.339875,0.3582,Buy low,157,0.3,0.2721,0.3044585987261146,0.0064,2024,0.0727,0.0368,-0.0089,-0.0293,0.0265,0.0869,0.0,Strong buy
502671,Paul Goldschmidt,139,0.3205,0.2422360248447205,0.0526315789473684,0.7232,0.087,0.2177,0.2856115107913669,0.0144,0.3832465753424657,0.3171415522127752,-0.1032,Slight sell,326,0.2836,0.232,0.3167177914110429,0.0429,2024,-0.0369,0.0143,0.0311,0.0286,0.0315,0.1655,0.0,Slight sell
514888,José Altuve,140,0.3684,0.2227979274611398,0.1089108910891089,0.9255,0.2188,0.3415,0.435,0.05,0.33096,0.4187207228799951,-0.3488,Sell high,333,0.3556,0.2911,0.3375375375375375,0.021,2024,-0.0128,-0.0503,-0.0975,-0.029,-0.0163,-0.0105,1.0,Strong sell
516782,Starling Marte,126,0.3372,0.2662337662337662,0.0879120879120879,0.8623,0.25,0.2821,0.3591269841269841,0.0317,0.3815,0.375917316017316,-0.1929,Sell high,155,0.3271,0.2695,0.3209677419354839,0.0194,2024,-0.0101,-0.0125,-0.0382,-0.0124,0.0168,0.0994,1.0,Strong sell
518595,Travis D'arnaud,85,0.3137,0.3263157894736842,0.1346153846153846,0.7563,0.3333,0.2877,0.4170588235294118,0.0588,0.3887843137254901,0.4234623093409858,-0.0749,Slight sell,151,0.2871,0.2536,0.3254966887417218,0.0397,2024,-0.0266,-0.034,-0.0916,-0.0191,0.0064,0.1011,1.0,Slight sell
518692,Freddie Freeman,152,0.3617,0.2347417840375587,0.1030927835051546,0.839,0.0938,0.296,0.3842105263157894,0.0197,0.3655274725274725,0.4080945642953538,-0.3092,Sell high,312,0.2857,0.2761,0.388301282051282,0.0449,2024,-0.076,-0.0199,0.0041,0.0251,0.0239,0.0695,0.0,Strong sell
519203,Anthony Rizzo,137,0.2967,0.2043010752688172,0.0520833333333333,0.9036,0.2174,0.254,0.3324817518248175,0.0365,0.307021978021978,0.3273337611293815,0.0079,Neutral,160,0.2016,0.1944,0.2628125,0.0188,2024,-0.0951,-0.0595,-0.0697,-0.0177,-0.0051,0.0531,,Neutral
519317,Giancarlo Stanton,119,0.2923,0.3333333333333333,0.2027027027027027,0.7872,0.4091,0.2593,0.3760504201680672,0.0756,0.3453538461538462,0.3867583925878043,0.0311,Neutral,183,0.3069,0.2529,0.351639344262295,0.0656,2024,0.0146,-0.0063,-0.0244,-0.0101,0.0107,0.0861,,Neutral
521692,Salvador Pérez,125,0.3548,0.3392857142857143,0.1808510638297872,0.9091,0.1842,0.3419,0.4352,0.056,0.3663404255319148,0.4586576565508406,-0.2743,Sell high,313,0.2864,0.2448,0.3137380191693291,0.0383,2024,-0.0684,-0.0971,-0.1215,-0.0177,0.0235,0.0245,1.0,Strong sell
527038,Wilmer Flores,91,0.2714,0.2,0.0454545454545454,0.9651,0.0556,0.2532,0.3142857142857143,0.011,0.2579491525423729,0.3262819563379764,0.1398,Buy low,162,0.1983,0.1918,0.2728395061728395,0.0247,2024,-0.0731,-0.0614,-0.0414,0.0137,0.012,0.0048,0.0,Strong buy
542303,Marcell Ozuna,136,0.3214,0.345679012345679,0.1511627906976744,0.8086,0.3333,0.2984,0.4058823529411764,0.0735,0.4313411764705882,0.4697589036269839,-0.1129,Slight sell,333,0.3424,0.2911,0.396996996996997,0.0661,2024,0.021,-0.0073,-0.0089,-0.0075,0.0639,0.133,1.0,Slight sell
543257,Robbie Grossman,69,0.2821,0.188235294117647,0.0256410256410256,0.883,0.0,0.193,0.2833333333333333,0.0,0.3458717948717948,0.3274620427881297,0.0888,Slight buy,112,0.2895,0.2604,0.3526785714285714,0.0268,2024,0.0074,0.0674,0.0693,0.0268,0.0441,0.1529,1.0,Slight buy
543510,James Mccann,51,0.2619,0.2857142857142857,0.1219512195121951,0.9138,0.0833,0.2353,0.2784313725490196,0.0196,0.3204,0.3414085199500598,0.1913,Buy low,112,0.2535,0.202,0.2727678571428572,0.0179,2024,-0.0084,-0.0333,-0.0057,-0.0018,0.063,0.0851,0.0,Strong buy
543760,Marcus Semien,147,0.2613,0.234375,0.079646017699115,0.8978,0.1935,0.2593,0.364625850340136,0.0408,0.3547757009345794,0.407397194765806,0.1877,Buy low,346,0.2549,0.2404,0.3151734104046242,0.0289,2024,-0.0064,-0.0189,-0.0495,-0.0119,0.0428,0.0955,0.0,Strong buy
543807,George Springer,140,0.26,0.2514285714285714,0.0776699029126213,0.8511,0.15,0.2339,0.3114285714285714,0.0214,0.3082365591397849,0.3643856296992481,0.1966,Buy low,296,0.2602,0.2375,0.3331081081081081,0.0372,2024,0.0002,0.0037,0.0217,0.0157,0.053,0.0744,1.0,Strong buy
543877,Christian Vázquez,70,0.2955,0.2619047619047619,0.0681818181818181,0.85,0.0714,0.2188,0.2721428571428571,0.0143,0.362025,0.3128878828211126,0.0224,Neutral,150,0.2182,0.2,0.26,0.0267,2024,-0.0773,-0.0187,-0.0121,0.0124,0.0407,0.1433,,Neutral
545121,Ildemaro Vargas,63,0.3265,0.323943661971831,0.0212765957446808,0.9375,0.0,0.2857,0.3341269841269841,0.0,0.3214318181818182,0.3063844797178131,-0.1308,Sell high,164,0.2687,0.2517,0.2862804878048781,0.0061,2024,-0.0579,-0.034,-0.0478,0.0061,-0.0277,0.0357,1.0,Strong sell
545341,Randal Grichuk,50,0.2821,0.2769230769230769,0.1,0.95,0.0833,0.2727,0.322,0.02,0.2211052631578947,0.3024084729064039,0.0893,Slight buy,139,0.32,0.2698,0.3471223021582734,0.0144,2024,0.0379,-0.0029,0.0251,-0.0056,-0.0196,-0.0516,1.0,Slight buy
547180,Bryce Harper,127,0.2361,0.2564102564102564,0.1153846153846153,0.7798,0.25,0.211,0.3263779527559055,0.0472,0.327986301369863,0.3673939705000643,0.314,Buy low,292,0.3164,0.2846,0.4049657534246575,0.0616,2024,0.0803,0.0736,0.0786,0.0144,0.041,0.117,1.0,Strong buy
553869,Elías Díaz,113,0.3375,0.1721854304635761,0.050632911392405,0.8553,0.15,0.2941,0.3336283185840708,0.0265,0.2788333333333333,0.3004712639839706,-0.1938,Sell high,192,0.3147,0.2637,0.3119791666666666,0.0156,2024,-0.0228,-0.0304,-0.0216,-0.0109,-0.0332,-0.0153,1.0,Strong sell
553993,Eugenio Suárez,138,0.3012,0.2012578616352201,0.0697674418604651,0.8136,0.1154,0.2276,0.2967391304347826,0.0217,0.3469230769230769,0.3120520088675338,-0.0092,Neutral,292,0.2671,0.2244,0.3261986301369863,0.0479,2024,-0.0341,-0.0032,0.0295,0.0262,0.0153,0.1193,,Neutral
570482,Gio Urshela,72,0.3559,0.1595744680851064,0.0508474576271186,0.8488,0.0,0.2958,0.3090277777777778,0.0,0.367468085106383,0.3116741452991453,-0.2802,Sell high,229,0.2471,0.2249,0.2816593886462882,0.0175,2024,-0.1088,-0.0709,-0.0274,0.0175,0.0026,0.0717,1.0,Strong sell
571448,Nolan Arenado,141,0.3137,0.1812865497076023,0.0101010101010101,0.8926,0.04,0.264,0.3117021276595745,0.0071,0.2974468085106383,0.2976992546460631,-0.0719,Slight sell,295,0.2703,0.2593,0.3216949152542373,0.0339,2024,-0.0435,-0.0047,0.01,0.0268,-0.014,0.0334,0.0,Slight sell
571745,Mitch Haniger,123,0.2817,0.2805755395683453,0.0985915492957746,0.8025,0.2,0.2232,0.3117886178861789,0.0407,0.3438676470588235,0.3513653321507123,0.0879,Slight buy,220,0.25,0.1927,0.2815909090909091,0.0227,2024,-0.0317,-0.0305,-0.0302,-0.0179,0.0396,0.1207,0.0,Slight buy
571771,Enrique Hernández,77,0.2419,0.2924528301886792,0.0634920634920634,0.8496,0.0455,0.2222,0.2564935064935065,0.013,0.3005535714285714,0.2816739628296232,0.2917,Buy low,185,0.2212,0.1796,0.2667567567567567,0.027,2024,-0.0207,-0.0426,0.0103,0.014,0.0252,0.0783,1.0,Strong buy
572138,Jon Singleton,58,0.2895,0.2711864406779661,0.0571428571428571,0.8621,0.1,0.2308,0.2896551724137931,0.0172,0.327939393939394,0.3011006227655403,0.051,Slight buy,245,0.2937,0.2269,0.306734693877551,0.0286,2024,0.0042,-0.0039,0.0171,0.0113,0.0114,0.0972,1.0,Slight buy
572191,Michael Taylor,94,0.3962,0.2421052631578947,0.0925925925925925,0.7317,0.0,0.25,0.2803191489361702,0.0,0.3650869565217391,0.272258419855009,-0.4772,Sell high,135,0.2361,0.175,0.2522222222222222,0.0296,2024,-0.1601,-0.075,-0.0281,0.0296,-0.0081,0.1151,1.0,Strong sell
572233,Christian Walker,149,0.3176,0.2864077669902912,0.1808510638297872,0.8517,0.3214,0.288,0.3966442953020134,0.0604,0.3658888888888889,0.4339357799410116,-0.0946,Slight sell,324,0.2784,0.2397,0.3325617283950617,0.0494,2024,-0.0393,-0.0483,-0.0641,-0.011,0.0373,0.0779,1.0,Slight sell
573262,Mike Yastrzemski,74,0.3333,0.2439024390243902,0.073170731707317,0.8587,0.1667,0.2424,0.3128378378378378,0.027,0.3358947368421052,0.3518652646152646,-0.1712,Sell high,228,0.3286,0.2524,0.3449561403508772,0.0263,2024,-0.0048,0.01,0.0321,-0.0007,0.039,0.0935,0.0,Strong sell
575929,Willson Contreras,118,0.3281,0.218978102189781,0.0923076923076923,0.8176,0.2273,0.2549,0.3699152542372881,0.0424,0.3537301587301587,0.3679945981690155,-0.1472,Sell high,161,0.359,0.2741,0.3987577639751553,0.0559,2024,0.0308,0.0192,0.0288,0.0135,-0.0019,0.0988,0.0,Strong sell
592192,Mark Canha,132,0.3,0.2516556291390728,0.0705882352941176,0.8562,0.2778,0.2636,0.4007575757575757,0.0379,0.3092105263157895,0.3659266875100208,-0.0088,Neutral,259,0.2695,0.2098,0.2797297297297297,0.0077,2024,-0.0305,-0.0538,-0.121,-0.0302,-0.0348,0.0456,,Neutral
592206,Nick Castellanos,136,0.2174,0.2261904761904762,0.0638297872340425,0.7838,0.0588,0.176,0.2433823529411765,0.0147,0.2735581395348837,0.2628121732661606,0.4129,Buy low,324,0.2941,0.2583,0.3373456790123457,0.0401,2024,0.0767,0.0823,0.094,0.0254,0.0194,0.0976,1.0,Strong buy
592273,Brandon Drury,109,0.2727,0.2481203007518796,0.054054054054054,0.8043,0.1,0.22,0.2922018348623853,0.0092,0.3203333333333333,0.3340266710353866,0.1346,Buy low,111,0.2027,0.1515,0.2297297297297297,0.0,2024,-0.07,-0.0685,-0.0625,-0.0092,0.0418,0.1003,0.0,Strong buy
592450,Aaron Judge,152,0.2658,0.3173652694610778,0.1294117647058823,0.7795,0.24,0.2109,0.3388157894736842,0.0395,0.3443333333333333,0.3713488309202808,0.1678,Buy low,341,0.414,0.3564,0.5338709677419355,0.0968,2024,0.1482,0.1454,0.1951,0.0573,0.0325,0.1334,1.0,Strong buy
592518,Manny Machado,130,0.2874,0.3067484662576687,0.0989010989010989,0.8491,0.1905,0.2377,0.2984615384615384,0.0308,0.3283103448275862,0.3196024611445478,0.0602,Slight buy,300,0.3062,0.2695,0.3411666666666667,0.04,2024,0.0189,0.0318,0.0427,0.0092,0.0211,0.0906,1.0,Slight buy
592626,Joc Pederson,92,0.2909,0.3076923076923077,0.087719298245614,0.8611,0.1429,0.25,0.3543478260869565,0.0217,0.3370222222222222,0.3493311108651497,0.0439,Neutral,222,0.3361,0.2746,0.386936936936937,0.0586,2024,0.0452,0.0246,0.0326,0.0368,-0.005,0.087,,Neutral
592663,J. t. Realmuto,122,0.2838,0.2831325301204819,0.1,0.827,0.3333,0.2368,0.3168032786885246,0.0492,0.3481527777777777,0.3569184550422255,0.072,Slight buy,143,0.3511,0.2652,0.322027972027972,0.014,2024,0.0673,0.0283,0.0052,-0.0352,0.0401,0.1113,1.0,Slight buy
592669,Hunter Renfroe,97,0.1538,0.219047619047619,0.0952380952380952,0.8333,0.15,0.1477,0.2396907216494845,0.0309,0.2400793650793651,0.2830982675749258,0.7272,Buy low,218,0.2886,0.2723,0.3685779816513761,0.0413,2024,0.1347,0.1245,0.1289,0.0104,0.0434,0.0924,1.0,Strong buy
592696,Eddie Rosario,83,0.1053,0.2083333333333333,0.0377358490566037,0.8478,0.0526,0.0921,0.1397590361445783,0.012,0.2112941176470588,0.2296758266081308,0.9719,Buy low,230,0.2368,0.2113,0.2804347826086956,0.0391,2024,0.1316,0.1192,0.1407,0.0271,0.0899,0.1192,1.0,Strong buy
592885,Christian Yelich,56,0.3125,0.3278688524590163,0.1612903225806451,0.8438,0.4545,0.3061,0.4624999999999999,0.0893,0.4171612903225806,0.5079095238095238,-0.0736,Slight sell,269,0.375,0.309,0.383085501858736,0.0223,2024,0.0625,0.0029,-0.0794,-0.067,0.0454,0.111,1.0,Slight sell
593160,Whit Merrifield,56,0.2708,0.043010752688172,0.0,0.9222,0.05,0.2642,0.2919642857142857,0.0179,0.2282,0.3147321428571428,0.1381,Buy low,132,0.2143,0.1983,0.2988636363636364,0.0152,2024,-0.0565,-0.0659,0.0069,-0.0027,0.0228,-0.036,1.0,Strong buy
593428,Xander Bogaerts,146,0.2571,0.1842105263157894,0.0467289719626168,0.892,0.087,0.2164,0.2732876712328767,0.0137,0.3293300970873786,0.3208802701674277,0.2103,Buy low,115,0.3736,0.3333,0.3734782608695652,0.0261,2024,0.1165,0.1169,0.1002,0.0124,0.0476,0.1129,1.0,Strong buy
593871,Jorge Polanco,135,0.25,0.2531645569620253,0.0909090909090909,0.8323,0.1923,0.193,0.307037037037037,0.037,0.3031746031746032,0.3357398148148148,0.2455,Buy low,168,0.31,0.2357,0.2970238095238095,0.0357,2024,0.06,0.0427,-0.01,-0.0013,0.0287,0.1102,0.0,Strong buy
594807,Adam Duvall,55,0.2424,0.2571428571428571,0.1612903225806451,0.9355,0.2,0.2083,0.3090909090909091,0.0364,0.3448666666666666,0.343354592074592,0.2842,Buy low,249,0.2215,0.1767,0.2598393574297188,0.0321,2024,-0.0209,-0.0316,-0.0493,-0.0042,0.0343,0.1365,0.0,Strong buy
595281,Kevin Kiermaier,70,0.2791,0.1521739130434782,0.0222222222222222,0.7677,0.1667,0.2,0.2585714285714286,0.0143,0.2748205128205128,0.2470142857142857,0.0972,Slight buy,155,0.2609,0.1958,0.2538709677419355,0.0258,2024,-0.0182,-0.0042,-0.0047,0.0115,-0.0116,0.0748,0.0,Slight buy
595777,Jurickson Profar,131,0.3409,0.241025641025641,0.0543478260869565,0.9022,0.1739,0.3063,0.3900763358778626,0.0305,0.3470919540229885,0.3892597867797797,-0.2104,Sell high,319,0.3119,0.295,0.3778996865203761,0.0439,2024,-0.029,-0.0113,-0.0122,0.0134,-0.0008,0.0408,1.0,Strong sell
595879,Javier Báez,108,0.2564,0.2253521126760563,0.0379746835443038,0.8396,0.05,0.21,0.2467592592592592,0.0093,0.3009076923076923,0.2921115185673156,0.2168,Buy low,149,0.1892,0.1667,0.2120805369127517,0.0201,2024,-0.0672,-0.0433,-0.0347,0.0109,0.0454,0.0909,0.0,Strong buy
596019,Francisco Lindor,147,0.1845,0.2923076923076923,0.0747663551401869,0.868,0.1515,0.1846,0.2897959183673469,0.034,0.3057021276595745,0.3418435906497131,0.5749,Buy low,360,0.291,0.275,0.3706944444444444,0.0472,2024,0.1065,0.0904,0.0809,0.0132,0.052,0.1211,1.0,Strong buy
596142,Gary Sánchez,69,0.234,0.35,0.1538461538461538,0.8596,0.2353,0.2344,0.3434782608695652,0.058,0.3191794871794872,0.3948815265821558,0.3276,Buy low,120,0.3182,0.2336,0.2970833333333333,0.0333,2024,0.0841,-0.0007,-0.0464,-0.0246,0.0514,0.0848,0.0,Strong buy
596146,Max Kepler,58,0.275,0.1904761904761904,0.0526315789473684,0.8734,0.0769,0.2264,0.2810344827586207,0.0172,0.2485833333333333,0.2514655172413793,0.122,Buy low,262,0.3207,0.2678,0.3381679389312977,0.0191,2024,0.0457,0.0414,0.0571,0.0018,-0.0296,0.0222,1.0,Strong buy
600869,Jeimer Candelario,117,0.2742,0.2338709677419354,0.0535714285714285,0.7536,0.2353,0.2039,0.3162393162393162,0.0342,0.2795636363636363,0.2997134894091416,0.122,Buy low,296,0.2587,0.2383,0.3173986486486486,0.0473,2024,-0.0155,0.0344,0.0012,0.0131,-0.0165,0.0757,1.0,Strong buy
602104,Ramón Urías,56,0.2273,0.1323529411764706,0.0975609756097561,0.8571,0.1,0.2115,0.2723214285714285,0.0179,0.1964871794871795,0.2627515403091061,0.3598,Buy low,145,0.3163,0.2756,0.36,0.0276,2024,0.0891,0.0641,0.0877,0.0097,-0.0096,-0.0151,1.0,Strong buy
605113,Nick Ahmed,101,0.3026,0.1825396825396825,0.0273972602739726,0.8605,0.0,0.2421,0.2767326732673267,0.0,0.3039714285714285,0.270514914386164,-0.0139,Neutral,105,0.2687,0.2174,0.2661904761904762,0.019,2024,-0.034,-0.0247,-0.0105,0.019,-0.0062,0.0619,,Neutral
605137,Josh Bell,137,0.2065,0.263803680981595,0.0326086956521739,0.8616,0.12,0.1803,0.2857664233576642,0.0219,0.2453666666666666,0.2852098025453864,0.464,Buy low,310,0.2986,0.2615,0.3285483870967742,0.0355,2024,0.0921,0.0812,0.0428,0.0136,-0.0006,0.065,1.0,Strong buy
605141,Mookie Betts,158,0.3727,0.2755102040816326,0.0614035087719298,0.9298,0.1538,0.3561,0.4579113924050632,0.038,0.3782660550458716,0.4504702038536041,-0.3679,Sell high,180,0.2647,0.2532,0.3305555555555555,0.0222,2024,-0.108,-0.1029,-0.1274,-0.0158,-0.0074,0.0222,1.0,Strong sell
605204,J. d. Davis,72,0.1957,0.3428571428571428,0.119047619047619,0.6667,0.3333,0.1618,0.2340277777777778,0.0278,0.2817428571428572,0.2385366876310272,0.5163,Buy low,102,0.2879,0.2308,0.2892156862745098,0.0196,2024,0.0922,0.069,0.0552,-0.0082,0.0045,0.12,1.0,Strong buy
606115,Orlando Arcia,127,0.3118,0.2603550295857988,0.0561797752808988,0.8523,0.2353,0.2773,0.3346456692913386,0.0315,0.2680116279069767,0.3121653393926368,-0.0664,Slight sell,273,0.2353,0.2016,0.263003663003663,0.0256,2024,-0.0765,-0.0757,-0.0716,-0.0059,-0.0225,-0.0093,1.0,Slight sell
606192,Teoscar Hernández,143,0.3472,0.2787878787878788,0.1282051282051282,0.7929,0.375,0.2422,0.3356643356643357,0.042,0.3546923076923077,0.3394269238450838,-0.2458,Sell high,319,0.3141,0.2621,0.3639498432601881,0.0502,2024,-0.0331,0.0199,0.0283,0.0082,0.0038,0.1125,0.0,Strong sell
606466,Ketel Marte,155,0.3091,0.3087557603686636,0.1130434782608695,0.8857,0.2069,0.2857,0.38,0.0387,0.3633979591836734,0.3798473041474654,-0.049,Neutral,318,0.3062,0.2954,0.3915094339622642,0.0597,2024,-0.0029,0.0097,0.0115,0.021,-0.0002,0.0777,,Neutral
607043,Brandon Nimmo,145,0.2674,0.2841530054644808,0.1123595505617977,0.8674,0.125,0.2185,0.3327586206896551,0.0207,0.3868481012658228,0.4098049202711208,0.162,Buy low,324,0.3034,0.2401,0.3521604938271604,0.0401,2024,0.0359,0.0217,0.0194,0.0194,0.077,0.1684,1.0,Strong buy
607208,Trea Turner,153,0.4273,0.2932692307692308,0.0727272727272727,0.8889,0.0769,0.3475,0.388562091503268,0.0131,0.3400095238095238,0.3459650575490434,-0.6364,Sell high,167,0.3182,0.2949,0.3856287425149701,0.0659,2024,-0.1091,-0.0526,-0.0029,0.0528,-0.0426,-0.0075,1.0,Strong sell
608070,José Ramírez,140,0.2477,0.3080568720379147,0.0747663551401869,0.9244,0.1842,0.2519,0.3232142857142857,0.05,0.2649134615384615,0.3459550759990046,0.2572,Buy low,324,0.2684,0.2791,0.3824074074074074,0.0679,2024,0.0207,0.0272,0.0592,0.0179,0.0227,0.0131,1.0,Strong buy
608324,Alex Bregman,121,0.2581,0.2564102564102564,0.0520833333333333,0.9375,0.1364,0.2455,0.3033057851239669,0.0248,0.2564886363636364,0.3248986812402836,0.2053,Buy low,340,0.2717,0.2628,0.3448529411764706,0.0382,2024,0.0136,0.0174,0.0415,0.0134,0.0216,0.011,1.0,Strong buy
608348,Carson Kelly,63,0.2,0.4025974025974026,0.0833333333333333,0.875,0.2727,0.2069,0.2849206349206349,0.0476,0.3243783783783784,0.3738952490005121,0.4954,Buy low,157,0.29,0.2574,0.3429936305732484,0.0382,2024,0.09,0.0505,0.0581,-0.0094,0.089,0.1175,1.0,Strong buy
608369,Corey Seager,127,0.2717,0.2422360248447205,0.0869565217391304,0.8727,0.0606,0.2328,0.2881889763779527,0.0157,0.3141395348837209,0.3518731390587586,0.1413,Buy low,294,0.3,0.2792,0.3850340136054422,0.0578,2024,0.0283,0.0465,0.0968,0.0421,0.0637,0.0814,1.0,Strong buy
608385,Jesse Winker,130,0.3291,0.2098765432098765,0.074074074074074,0.8343,0.1667,0.2685,0.3623076923076923,0.0231,0.3543108108108108,0.3791378002699055,-0.1507,Sell high,268,0.3182,0.2533,0.3555970149253731,0.0299,2024,-0.0109,-0.0152,-0.0067,0.0068,0.0168,0.0858,1.0,Strong sell
608841,Joey Meneses,117,0.2619,0.2848484848484848,0.0512820512820512,0.8854,0.0476,0.217,0.2602564102564103,0.0085,0.2929736842105263,0.2971890297173796,0.1908,Buy low,204,0.2797,0.2337,0.2955882352941176,0.0147,2024,0.0178,0.0167,0.0353,0.0062,0.0369,0.076,1.0,Strong buy
621020,Dansby Swanson,133,0.2927,0.25,0.1025641025641025,0.7746,0.15,0.225,0.2906015037593984,0.0226,0.3409189189189189,0.3258921888899892,0.0346,Neutral,266,0.2695,0.2107,0.2800751879699248,0.0226,2024,-0.0232,-0.0143,-0.0105,0.0,0.0353,0.1159,,Neutral
621028,Kevin Newman,59,0.1628,0.1294117647058823,0.0454545454545454,0.9324,0.2,0.1607,0.2220338983050847,0.0339,0.2488571428571428,0.2712033898305085,0.6758,Buy low,178,0.3636,0.3152,0.3469101123595505,0.0,2024,0.2008,0.1544,0.1249,-0.0339,0.0492,0.0881,1.0,Strong buy
621035,Chris Taylor,66,0.1071,0.1052631578947368,0.0344827586206896,0.6972,0.0,0.0545,0.1666666666666666,0.0,0.2452,0.2034372895622895,0.9634,Buy low,130,0.2917,0.2124,0.3157692307692307,0.0231,2024,0.1845,0.1578,0.1491,0.0231,0.0368,0.1907,1.0,Strong buy
621043,Carlos Correa,64,0.2927,0.3132530120481928,0.0256410256410256,0.825,0.1,0.2407,0.31484375,0.0156,0.3602058823529411,0.3297934027777778,0.0354,Neutral,264,0.337,0.3136,0.4064393939393939,0.0455,2024,0.0443,0.0728,0.0916,0.0298,0.0149,0.1195,,Neutral
621438,Tyrone Taylor,86,0.3065,0.2586206896551724,0.0615384615384615,0.8545,0.1429,0.2692,0.3313953488372093,0.0233,0.3673018867924528,0.3684933733433358,-0.0358,Neutral,163,0.2736,0.2185,0.3150306748466258,0.0245,2024,-0.0329,-0.0507,-0.0164,0.0013,0.0371,0.0981,,Neutral
621439,Byron Buxton,110,0.3582,0.2352941176470588,0.0634920634920634,0.7465,0.0588,0.2451,0.3054545454545455,0.0091,0.3148983050847457,0.2661019114219114,-0.2906,Sell high,208,0.3465,0.2932,0.3901442307692307,0.0577,2024,-0.0118,0.0481,0.0847,0.0486,-0.0394,0.0698,0.0,Strong sell
