batter,name,PA,BABIP,hard_hit_rate,barrel_rate,sweet_spot_rate,avg_exit_velocity,z_contact_rate,hr_fb_rate,pull_rate,o_swing_rate,gb_rate,fb_rate,bb_rate,k_rate,bb_k_ratio,wOBA,xwOBA,xwOBA_gap,team,park_factor,career_babip,babip_baseline,_age_babip,age_adj_career_babip,park_adj_babip_expected,park_adj_hrfb_expected,oaa_babip_adj,xwoba_3yr,wrc_plus_3yr,quality_tier,luck_score,platoon_modifier,career_pa,birth_year,age,seasonal_pattern,amplification_cap_applied,verdict,this_is_real,tier_sell,age_flag
803011,Sam Antonacci,22,0.176,0.25,0.062,0.062,84.64375,0.955,0.0,0.353,0.34,0.471,0.294,0.091,0.045,2.0,0.25,0.362,0.112,CWS,1.0,,0.3,0,0.3,0.303,0.145,0.003024390243902439,,100.0,Above Avg (100-119),0.0,,19.0,0,0,,False,Neutral,,,
805249,Otto Kemp,22,0.182,0.091,0.0,0.091,81.25454545454545,0.852,0.0,0.091,0.356,0.273,0.273,0.045,0.409,0.111,0.145,0.227,0.082,PHI,1.06,,0.3,27,0.3,0.3273,0.1537,0.0013465346534653466,0.31,104.3,Above Avg (100-119),0.0,,233.0,1999,27,,False,Neutral,,,
669707,Jared Triolo,22,0.267,0.286,0.0,0.071,84.54285714285713,0.828,0.0,0.267,0.14,0.533,0.267,0.091,0.182,0.5,0.259,0.267,0.008,PIT,1.0,0.2851,0.2851,28,0.2851,0.276,0.145,0.0009090909090909091,0.30718719689621726,97.5,Average (95-99),0.0,,1057.0,1998,28,,False,Neutral,,,
669397,Nick Allen,21,0.333,0.267,0.0,0.0,86.52,0.815,0.0,0.333,0.083,0.533,0.2,0.095,0.19,0.5,0.298,0.274,-0.024,HOU,1.0,0.2628,0.2628,28,0.2628,0.2561,0.145,0.003301587301587302,0.24854117647058824,78.9,Poor (<85),0.0,,1194.0,1998,28,,False,Neutral,,,
664059,Sam Haggerty,13,0.333,0.0,0.0,0.0,88.95,0.647,0.0,0.333,0.208,0.333,0.333,0.077,0.462,0.167,0.192,0.21,0.018,TEX,1.05,,0.3,32,0.3,0.3235,0.1522,0.0004528301886792453,0.3058169934640523,101.9,Above Avg (100-119),0.0,,672.0,1994,32,,False,Neutral,,,
666971,Lourdes Gurriel,13,0.083,0.167,0.0,0.0,85.93333333333334,0.941,0.0,0.333,0.333,0.417,0.167,0.0,0.077,0.0,0.069,0.176,0.107,AZ,1.0,0.3188,0.3188,0,0.3188,0.3174,0.145,-0.001411764705882353,0.32177114133648727,102.1,Above Avg (100-119),0.0,,0.0,0,0,,False,Neutral,,,
669065,Kyle Stowers,13,0.375,0.75,0.0,0.25,95.625,0.708,0.0,0.75,0.222,0.25,0.125,0.154,0.154,1.0,0.396,0.419,0.023,MIA,0.95,0.3126,0.3126,0,0.3126,0.297,0.1377,-0.008,0.3413862660944206,103.0,Above Avg (100-119),0.0,,810.0,0,0,,False,Neutral,,,
645302,Víctor Robles,13,0.3,0.2,0.1,0.1,82.57,0.824,0.0,0.4,0.333,0.4,0.2,0.0,0.231,0.0,0.235,0.256,0.021,SEA,1.0,0.3135,0.3135,29,0.3135,0.315,0.145,0.0014814814814814814,0.3093214953271028,98.2,Average (95-99),0.0,,2223.0,1997,29,,False,Neutral,,,
641598,Mitch Garver,29,0.267,0.6,0.067,0.2,90.26666666666668,0.763,0.0,0.6,0.286,0.467,0.333,0.138,0.345,0.4,0.264,0.276,0.012,SEA,1.0,0.2642,0.2642,35,0.2483,0.2458,0.145,-0.0025,0.3140037593984963,99.7,Average (95-99),0.0,,2364.0,1991,35,,False,Neutral,,,
664034,Ty France,29,0.273,0.455,0.136,0.136,87.8409090909091,0.8,0.25,0.348,0.308,0.522,0.174,0.034,0.138,0.25,0.316,0.399,0.083,SD,1.0,0.3046,0.3046,32,0.2955,0.2909,0.145,0.005391304347826087,0.3257573964497042,103.4,Above Avg (100-119),0.0,,3325.0,1994,32,,False,Neutral,,,
665877,José Fermín,29,0.235,0.444,0.0,0.056,88.34444444444445,0.848,0.25,0.556,0.175,0.389,0.222,0.103,0.241,0.429,0.302,0.316,0.014,STL,1.0,,0.3,27,0.3,0.2978,0.145,-0.0022222222222222222,0.29686190476190477,94.2,Below Avg (85-94),0.0,,226.0,1999,27,,False,Neutral,,,
669720,Austin Hays,29,0.294,0.5,0.056,0.222,83.32222222222222,0.824,0.333,0.5,0.375,0.556,0.167,0.034,0.345,0.1,0.25,0.317,0.067,CWS,1.0,0.3118,0.3118,31,0.3118,0.2974,0.145,-0.004350877192982456,0.3028811641067098,96.2,Average (95-99),0.0,,2653.0,1995,31,,False,Neutral,,,
682622,Noelvi Marte,29,0.211,0.316,0.0,0.0,84.89473684210526,0.9,0.0,0.474,0.465,0.842,0.105,0.069,0.276,0.25,0.203,0.171,-0.032,CIN,1.08,0.306,0.306,25,0.306,0.321,0.1566,0.00048695652173913045,0.2995958620689655,102.7,Above Avg (100-119),0.0,,756.0,2001,25,,False,Neutral,,,
502671,Paul Goldschmidt,29,0.133,0.5,0.188,0.188,89.075,0.875,0.333,0.25,0.284,0.562,0.188,0.138,0.276,0.5,0.276,0.399,0.123,NYY,1.0,0.3259,0.3259,39,0.2868,0.2803,0.145,0.0035488721804511282,0.34323680000000006,109.0,Above Avg (100-119),0.0,,8842.0,1987,39,,False,Neutral,,,
657136,Connor Wong,30,0.381,0.429,0.048,0.143,87.7,0.906,0.0,0.19,0.404,0.318,0.364,0.033,0.2,0.167,0.34,0.267,-0.073,BOS,1.0,0.2954,0.2954,30,0.2954,0.2992,0.145,-0.004190476190476191,0.2802847866419295,89.0,Below Avg (85-94),0.0,,1165.0,1996,30,,False,Neutral,,,
624424,Michael Conforto,30,0.5,0.429,0.071,0.214,92.83571428571427,0.839,0.0,0.5,0.247,0.357,0.214,0.233,0.3,0.778,0.408,0.399,-0.009,CHC,1.0,0.2754,0.2754,33,0.2671,0.2704,0.145,0.0033057851239669425,0.3377728531855955,107.2,Above Avg (100-119),0.0,,4451.0,1993,33,,False,Neutral,,,
642851,Austin Wynns,27,0.15,0.3,0.1,0.25,85.15,0.865,0.0,0.3,0.362,0.333,0.286,0.074,0.148,0.5,0.159,0.374,0.215,ATH,0.96,,0.3,36,0.3,0.2954,0.1392,-0.00064,0.2599454545454545,79.2,Poor (<85),0.0,,793.0,1990,36,,False,Neutral,,,
668670,Jake Rogers,27,0.167,0.333,0.167,0.167,88.79444444444444,0.8,0.0,0.389,0.278,0.167,0.556,0.037,0.259,0.143,0.178,0.267,0.089,DET,1.0,0.2554,0.2554,31,0.2554,0.2611,0.145,-0.0022857142857142855,0.3034431279620853,96.3,Average (95-99),0.0,,1112.0,1995,31,,False,Neutral,,,
677956,Rece Hinds,27,0.214,0.25,0.0,0.083,87.78333333333335,0.742,0.0,0.357,0.385,0.357,0.286,0.037,0.407,0.091,0.178,0.178,0.0,CIN,1.08,,0.3,26,0.3,0.3299,0.1566,0.005886792452830188,0.3278421052631579,112.4,Above Avg (100-119),0.0,,105.0,2000,26,,False,Neutral,,,
669326,Bryce Teodosio,26,0.308,0.231,0.077,0.077,81.26153846153846,0.742,0.0,0.385,0.4,0.714,0.143,0.038,0.423,0.091,0.173,0.132,-0.041,LAA,1.0,,0.3,27,0.3,0.2879,0.145,-0.0020952380952380953,0.21429629629629626,68.0,Poor (<85),0.0,,177.0,1999,27,,False,Neutral,,,
695020,Tanner Murray,26,0.222,0.421,0.053,0.0,86.98947368421052,0.833,0.2,0.526,0.333,0.474,0.263,0.038,0.192,0.2,0.338,0.31,-0.028,CWS,1.0,,0.3,27,0.3,0.3006,0.145,0.0005925925925925926,,100.0,Above Avg (100-119),0.0,,13.0,1999,27,,False,Neutral,,,
642201,Eli White,26,0.2,0.238,0.048,0.048,82.41428571428571,0.743,0.167,0.143,0.314,0.476,0.286,0.038,0.154,0.25,0.256,0.293,0.037,ATL,1.0,,0.3,32,0.3,0.3002,0.145,0.00016666666666666666,0.30434242424242425,96.6,Average (95-99),0.0,,734.0,1994,32,,False,Neutral,,,
650391,Eloy Jiménez,26,0.474,0.474,0.053,0.211,89.97368421052632,0.846,0.0,0.421,0.407,0.421,0.263,0.115,0.154,0.75,0.392,0.316,-0.076,TOR,1.0,0.3178,0.3178,0,0.3178,0.3179,0.145,8.60215053763441e-05,0.3090023866348448,98.1,Average (95-99),0.0,,2139.0,0,0,,False,Neutral,,,
666464,Jerar Encarnacion,25,0.3,0.35,0.05,0.1,86.63,0.941,0.0,0.2,0.452,0.5,0.3,0.0,0.2,0.0,0.23,0.19,-0.04,SF,0.91,,0.3,29,0.3,0.2743,0.1319,0.0013217391304347825,0.3344,96.6,Average (95-99),0.0,,278.0,1997,29,,False,Neutral,,,
605141,Mookie Betts,27,0.105,0.333,0.095,0.238,89.0904761904762,1.0,0.222,0.333,0.195,0.286,0.429,0.111,0.111,1.0,0.306,0.417,0.111,LAD,1.0,0.3298,0.3298,34,0.3199,0.3298,0.145,0.001934065934065934,0.36824679487179485,116.9,Above Avg (100-119),0.0,,6968.0,1992,34,,False,Neutral,,,
671655,George Valera,27,0.261,0.261,0.0,0.0,88.29565217391304,0.867,0.0,0.565,0.405,0.522,0.087,0.037,0.111,0.333,0.285,0.225,-0.06,CLE,1.0,,0.3,26,0.3,0.2858,0.145,-0.004210526315789474,0.272,86.3,Below Avg (85-94),0.0,,58.0,2000,26,,False,Neutral,,,
687093,Vaughn Grissom,28,0.263,0.263,0.0,0.053,85.46842105263158,1.0,0.0,0.474,0.239,0.55,0.35,0.214,0.071,3.0,0.336,0.332,-0.004,LAA,1.0,,0.3,25,0.3,0.2884,0.145,-0.0015999999999999999,0.2985360824742268,94.8,Below Avg (85-94),0.0,,369.0,2001,25,,False,Neutral,,,
668723,Ryan Vilade,28,0.421,0.368,0.0,0.053,90.67368421052632,0.867,0.0,0.263,0.281,0.211,0.263,0.107,0.214,0.5,0.357,0.319,-0.038,TB,0.94,,0.3,27,0.3,0.2898,0.1363,-0.000186046511627907,0.2613125,78.0,Poor (<85),0.0,,86.0,1999,27,,False,Neutral,,,
643396,Isiah Kiner-falefa,28,0.238,0.19,0.0,0.0,79.4,0.917,0.0,0.381,0.44,0.381,0.238,0.071,0.179,0.4,0.211,0.24,0.029,BOS,1.0,0.31,0.31,31,0.31,0.3074,0.145,-0.0026105263157894737,0.2815030395136778,89.4,Below Avg (85-94),0.0,,3383.0,1995,31,,False,Neutral,,,
672356,Gabriel Arias,28,0.231,0.5,0.214,0.286,94.64285714285714,0.758,0.667,0.467,0.27,0.6,0.2,0.071,0.393,0.182,0.302,0.335,0.033,CLE,1.0,0.2655,0.2655,26,0.2655,0.2531,0.145,-0.0023931623931623936,0.2915557830092119,92.6,Below Avg (85-94),0.0,,1066.0,2000,26,,False,Neutral,,,
545341,Randal Grichuk,28,0.263,0.632,0.211,0.368,91.22631578947367,0.774,0.0,0.316,0.34,0.368,0.368,0.036,0.286,0.125,0.223,0.34,0.117,NYY,1.0,0.3115,0.3115,35,0.2928,0.2959,0.145,0.0030707070707070706,0.336248322147651,106.7,Above Avg (100-119),0.0,,4847.0,1991,35,,False,Neutral,,,
596103,Austin Slater,28,0.267,0.133,0.0,0.067,85.25333333333333,0.774,0.0,0.333,0.277,0.333,0.333,0.143,0.321,0.444,0.229,0.245,0.016,MIA,0.95,0.2942,0.2942,34,0.2854,0.2799,0.1377,0.0007652173913043478,0.32356131260794474,97.6,Average (95-99),0.0,,1882.0,1992,34,,False,Neutral,,,
642215,Weston Wilson,13,0.6,0.4,0.2,0.4,93.88,0.95,0.0,0.4,0.395,0.0,0.6,0.154,0.385,0.4,0.396,0.441,0.045,BAL,1.0,,0.3,0,0.3,0.3025,0.145,-0.005485714285714286,0.33480816326530616,106.3,Above Avg (100-119),0.0,,258.0,0,0,,False,Neutral,,,
664731,P. j. Higgins,12,0.286,0.0,0.0,0.0,79.51428571428572,0.923,0.0,0.429,0.143,0.286,0.143,0.083,0.333,0.25,0.208,0.301,0.093,CIN,1.08,,0.3,0,0.3,0.3381,0.1566,0.006127659574468086,,100.0,Above Avg (100-119),0.0,,0.0,0,0,,False,Neutral,,,
624431,Jose Trevino,12,0.125,0.25,0.0,0.125,72.7,0.846,0.0,0.25,0.261,0.75,0.125,0.083,0.25,0.333,0.133,0.229,0.096,CIN,1.08,0.282,0.282,34,0.2735,0.2806,0.1566,-0.004761904761904762,0.2752471590909091,94.4,Below Avg (85-94),0.0,,1588.0,1992,34,,False,Neutral,,,
502054,Tommy Pham,11,0.0,0.4,0.0,0.0,93.6,0.8,0.0,0.2,0.333,0.6,0.2,0.0,0.545,0.0,0.0,0.109,0.109,NYM,0.95,0.2958,0.2958,0,0.2958,0.2696,0.1377,-0.0013617021276595745,0.33302485795454545,100.4,Above Avg (100-119),0.0,,0.0,0,0,,False,Neutral,,,
694025,Felix Reyes,11,0.25,0.333,0.0,0.111,92.5,0.917,0.333,0.333,0.438,0.222,0.333,0.0,0.182,0.0,0.345,0.444,0.099,PHI,1.06,,0.3,0,0.3,0.3205,0.1537,-0.0055,,100.0,Above Avg (100-119),0.0,,0.0,0,0,,False,Neutral,,,
671286,Johnathan Rodríguez,11,0.0,0.5,0.0,0.25,89.1,0.944,0.0,0.25,0.25,0.25,0.25,0.273,0.364,0.75,0.191,0.33,0.139,BAL,1.0,,0.3,0,0.3,0.3093,0.145,0.0013090909090909093,0.27447863247863247,87.1,Below Avg (85-94),0.0,,128.0,0,0,,False,Neutral,,,
676724,Jared Young,23,0.389,0.5,0.167,0.111,86.21666666666667,0.9,0.0,0.556,0.277,0.722,0.111,0.087,0.13,0.667,0.365,0.364,-0.001,NYM,0.95,,0.3,31,0.3,0.2732,0.1377,-0.0018390804597701149,0.28450000000000003,85.8,Below Avg (85-94),0.0,,139.0,1995,31,,False,Neutral,,,
672386,Alejandro Kirk,22,0.118,0.444,0.056,0.056,85.53333333333333,0.96,0.5,0.389,0.405,0.556,0.111,0.091,0.091,1.0,0.252,0.353,0.101,TOR,1.0,0.3196,0.3196,28,0.3196,0.3141,0.145,0.0044800000000000005,0.3379832572298326,107.3,Above Avg (100-119),0.0,,2091.0,1998,28,,False,Neutral,,,
687957,Dustin Harris,24,0.176,0.176,0.0,0.059,84.65294117647058,0.875,0.0,0.471,0.26,0.471,0.176,0.208,0.042,5.0,0.302,0.378,0.076,CWS,1.0,,0.3,27,0.3,0.2991,0.145,-0.0008674698795180724,0.25018,79.4,Poor (<85),0.0,,64.0,1999,27,,False,Neutral,,,
622761,Jorge Mateo,24,0.462,0.5,0.143,0.214,95.17142857142858,0.8,0.25,0.571,0.4,0.429,0.286,0.083,0.333,0.25,0.419,0.345,-0.074,ATL,1.0,0.2686,0.2686,31,0.2686,0.2696,0.145,0.001,0.2763213728549142,87.7,Below Avg (85-94),0.0,,1428.0,1995,31,,False,Neutral,,,
687551,Drew Gilbert,24,0.286,0.357,0.143,0.143,86.77142857142857,0.87,0.333,0.4,0.188,0.562,0.188,0.083,0.25,0.333,0.3,0.284,-0.016,SF,0.91,,0.3,0,0.3,0.2675,0.1319,0.0045,0.27,78.0,Poor (<85),0.0,,124.0,0,0,,False,Neutral,,,
691740,Daniel Susac,24,0.55,0.3,0.05,0.1,88.015,0.875,0.0,0.25,0.357,0.45,0.35,0.042,0.125,0.333,0.5,0.385,-0.115,SF,0.91,,0.3,25,0.3,0.2768,0.1319,0.0037647058823529413,,100.0,Above Avg (100-119),0.0,,12.0,2001,25,,False,Neutral,,,
680718,Addison Barger,23,0.071,0.5,0.0,0.143,90.69285714285716,0.9,0.0,0.357,0.417,0.357,0.5,0.13,0.261,0.5,0.146,0.23,0.084,TOR,1.0,0.279,0.279,27,0.279,0.2829,0.145,0.003914893617021276,0.31954883081155433,101.4,Above Avg (100-119),0.0,,750.0,1999,27,,False,Neutral,,,
467793,Carlos Santana,23,0.143,0.357,0.0,0.071,86.31428571428572,0.867,0.0,0.429,0.38,0.286,0.214,0.087,0.304,0.286,0.154,0.209,0.055,AZ,1.0,0.2765,0.2765,40,0.2433,0.2513,0.145,0.0,0.3121120331950207,99.1,Average (95-99),0.0,,9280.0,1986,40,,False,Neutral,,,
666152,David Hamilton,63,0.275,0.25,0.025,0.1,76.9025,0.943,0.0,0.45,0.333,0.667,0.214,0.143,0.175,0.818,0.289,0.287,-0.002,MIL,1.0,0.2788,0.2788,29,0.2788,0.269,0.145,0.00015384615384615385,0.2719981818181818,86.3,Below Avg (85-94),-0.0001,,593.0,1997,29,,False,Neutral,,,
669743,Alex Call,31,0.333,0.238,0.0,0.048,85.68095238095238,1.0,0.0,0.524,0.169,0.429,0.19,0.194,0.097,2.0,0.384,0.393,0.009,LAD,1.0,0.2929,0.2929,32,0.2841,0.2895,0.145,0.005449275362318841,0.3071796338672769,97.5,Average (95-99),-0.0006,,1021.0,1994,32,,False,Neutral,,,
810938,Ben Williamson,66,0.279,0.326,0.0,0.093,86.3906976744186,0.934,0.0,0.209,0.297,0.568,0.068,0.106,0.227,0.467,0.273,0.281,0.008,TB,0.94,,0.3,26,0.3,0.2695,0.1363,-0.0024661654135338345,0.269,80.3,Poor (<85),-0.0007,,344.0,2000,26,,False,Neutral,,,
543309,Kyle Higashioka,37,0.286,0.455,0.136,0.136,89.26363636363637,0.78,0.125,0.381,0.269,0.364,0.364,0.135,0.27,0.5,0.328,0.321,-0.007,TEX,1.05,0.2817,0.2817,36,0.2648,0.2801,0.1522,0.002054054054054054,0.30082588235294117,100.3,Above Avg (100-119),-0.0011,,1537.0,1990,36,,False,Neutral,,,
682626,Francisco Álvarez,71,0.256,0.37,0.174,0.152,87.89565217391304,0.873,0.3,0.478,0.309,0.543,0.217,0.127,0.183,0.692,0.365,0.388,0.023,NYM,0.95,0.2805,0.2805,25,0.2805,0.2557,0.1377,-0.0007943262411347517,0.30836276391554707,93.0,Below Avg (85-94),-0.0015,Platoon-weak overperformance (amplified),1107.0,2001,25,Second half fader (amplified),False,Neutral,,,
457705,Andrew Mccutchen,31,0.333,0.375,0.125,0.125,90.0625,0.66,0.2,0.5,0.268,0.5,0.312,0.065,0.419,0.154,0.266,0.267,0.001,TEX,1.05,0.2905,0.2905,40,0.2556,0.2706,0.1522,0.0022483660130718955,0.3355477582846003,111.8,Above Avg (100-119),-0.0016,,9731.0,1986,40,,False,Neutral,,,
664954,Brett Sullivan,34,0.36,0.32,0.0,0.16,88.37200000000001,0.894,0.0,0.44,0.39,0.36,0.2,0.029,0.235,0.125,0.29,0.244,-0.046,COL,1.18,,0.3,32,0.3,0.3514,0.1711,-0.0026031746031746033,0.25056249999999997,93.9,Below Avg (85-94),-0.0016,,138.0,1994,32,,False,Neutral,,,
624641,Edmundo Sosa,36,0.308,0.37,0.037,0.148,89.14444444444445,0.884,0.333,0.481,0.456,0.556,0.111,0.056,0.194,0.286,0.324,0.307,-0.017,PHI,1.06,0.305,0.305,30,0.305,0.3116,0.1537,-0.0017391304347826085,0.29557844311377246,99.5,Average (95-99),-0.0017,,1380.0,1996,30,,False,Neutral,,,
687221,Dalton Rushing,31,0.357,0.619,0.238,0.333,92.2190476190476,0.784,0.7,0.524,0.265,0.238,0.476,0.032,0.258,0.125,0.665,0.649,-0.016,LAD,1.0,,0.3,25,0.3,0.3097,0.145,0.0017425742574257424,0.283,89.8,Below Avg (85-94),-0.002,,169.0,2001,25,,False,Neutral,,,
656537,Derek Hill,32,0.353,0.294,0.059,0.059,80.30588235294118,0.861,0.333,0.556,0.273,0.444,0.167,0.156,0.281,0.556,0.341,0.406,0.065,CWS,1.0,,0.3,31,0.3,0.3003,0.145,0.0002689075630252101,0.29171159029649596,92.6,Below Avg (85-94),-0.002,,645.0,1995,31,,False,Neutral,,,
680777,Ryan Jeffers,66,0.3,0.381,0.119,0.214,90.9095238095238,0.889,0.133,0.333,0.211,0.31,0.357,0.167,0.182,0.917,0.4,0.379,-0.021,MIN,1.0,0.2961,0.2961,29,0.2961,0.3044,0.145,0.0003003412969283276,0.32129351265822786,102.0,Above Avg (100-119),-0.0023,Platoon-strength sell (dampened),1906.0,1997,29,,False,Neutral,Confirmed,,
676439,Hunter Feduccia,31,0.4,0.133,0.0,0.067,86.84666666666666,0.763,0.0,0.533,0.28,0.4,0.267,0.161,0.355,0.455,0.287,0.277,-0.01,TB,0.94,,0.3,29,0.3,0.2804,0.1363,-0.001648854961832061,0.2761764705882353,82.4,Poor (<85),-0.0029,,137.0,1997,29,,False,Neutral,,,
664702,Myles Straw,35,0.333,0.286,0.036,0.143,86.00357142857142,0.939,0.125,0.393,0.262,0.483,0.276,0.086,0.086,1.0,0.384,0.435,0.051,TOR,1.0,0.2859,0.2859,32,0.2773,0.2796,0.145,0.0022580645161290325,0.2807149817295981,89.1,Below Avg (85-94),-0.003,Platoon-weak overperformance (amplified),2295.0,1994,32,,False,Neutral,,,
676356,Jonny Deluca,49,0.286,0.324,0.081,0.135,84.56756756756756,0.833,0.286,0.405,0.352,0.432,0.189,0.061,0.184,0.333,0.337,0.351,0.014,TB,0.94,,0.3,28,0.3,0.2802,0.1363,-0.0017777777777777776,0.27525107296137336,82.1,Poor (<85),-0.0048,Platoon-strength sell (dampened),496.0,1998,28,,False,Neutral,,,
668904,Royce Lewis,50,0.304,0.52,0.12,0.28,91.316,0.92,0.286,0.4,0.264,0.36,0.28,0.16,0.34,0.471,0.368,0.365,-0.003,MIN,1.0,0.3051,0.3051,27,0.3051,0.3061,0.145,0.0009950248756218907,0.3165739400206825,100.5,Above Avg (100-119),-0.0048,Platoon-weak overperformance (amplified),1053.0,1999,27,,False,Neutral,,,
680700,Richie Palacios,46,0.31,0.367,0.067,0.133,86.83,0.932,0.143,0.4,0.194,0.367,0.233,0.152,0.13,1.167,0.379,0.431,0.052,TB,0.94,0.2914,0.2914,29,0.2914,0.272,0.1363,-0.0018526315789473683,0.32488412017167384,96.9,Average (95-99),-0.0049,,614.0,1997,29,,False,Neutral,,,
665742,Juan Soto,33,0.391,0.391,0.13,0.217,88.1304347826087,0.897,0.25,0.375,0.318,0.417,0.167,0.091,0.182,0.5,0.382,0.448,0.066,NYM,0.95,0.3174,0.3174,28,0.3174,0.2969,0.1377,-0.004598425196850393,0.43305711610486897,130.6,Superstar (130+),-0.0051,Platoon-strength sell (dampened),4837.0,1998,28,Second half fader (amplified),False,Neutral,,,
665804,Miguel Amaya,48,0.286,0.172,0.034,0.103,83.60344827586206,0.815,0.125,0.31,0.248,0.379,0.276,0.125,0.25,0.5,0.32,0.281,-0.039,CHC,1.0,0.2866,0.2866,27,0.2866,0.2875,0.145,0.0009230769230769231,0.307612540192926,97.7,Average (95-99),-0.0055,Platoon-strength sell (dampened),653.0,1999,27,,False,Neutral,,,
672515,Gabriel Moreno,41,0.367,0.467,0.1,0.167,88.08999999999999,0.85,0.0,0.333,0.404,0.233,0.333,0.073,0.171,0.429,0.352,0.365,0.013,AZ,1.0,0.3312,0.3312,26,0.3312,0.3392,0.145,0.0,0.3293009615384615,104.5,Above Avg (100-119),-0.0065,,1158.0,2000,26,,False,Neutral,,,
624585,Jorge Soler,90,0.268,0.435,0.13,0.13,89.17391304347827,0.812,0.417,0.543,0.294,0.391,0.261,0.122,0.333,0.367,0.352,0.357,0.005,LAA,1.0,0.2839,0.2839,34,0.2754,0.2727,0.145,-0.002735751295336788,0.34864397549353304,110.7,Above Avg (100-119),-0.0083,,4436.0,1992,34,,False,Neutral,,,
678009,Parker Meadows,35,0.348,0.217,0.043,0.0,86.33478260869565,0.911,0.0,0.391,0.272,0.478,0.174,0.057,0.257,0.222,0.296,0.255,-0.041,DET,1.0,0.2821,0.2821,27,0.2821,0.2795,0.145,-0.0025960264900662254,0.3032789634146341,96.3,Average (95-99),-0.0083,,695.0,1999,27,,False,Neutral,,,
805367,Chase Meidroth,89,0.306,0.426,0.033,0.131,88.94098360655737,0.9,0.0,0.323,0.227,0.562,0.203,0.079,0.191,0.412,0.289,0.294,0.005,CWS,1.0,0.303,0.303,25,0.303,0.2914,0.145,-0.001621917808219178,0.3,95.2,Average (95-99),-0.0084,Platoon-strength sell (dampened),569.0,2001,25,,False,Neutral,,,
663616,Trevor Larnach,53,0.323,0.375,0.094,0.188,88.084375,0.875,0.125,0.406,0.255,0.281,0.25,0.245,0.151,1.625,0.393,0.412,0.019,MIN,1.0,0.2957,0.2957,29,0.2957,0.3048,0.145,0.0010819672131147542,0.32857845631891436,104.3,Above Avg (100-119),-0.0086,,1694.0,1997,29,,False,Neutral,,,
595978,Austin Hedges,33,0.348,0.435,0.0,0.043,86.18260869565218,0.881,0.0,0.522,0.314,0.565,0.174,0.061,0.242,0.25,0.309,0.268,-0.041,CLE,1.0,0.2164,0.2164,34,0.2099,0.1977,0.145,-0.002165413533834587,0.23059107806691448,73.2,Poor (<85),-0.0094,Platoon-strength sell (dampened),2562.0,1992,34,,False,Neutral,,,
642086,Dominic Smith,58,0.333,0.408,0.102,0.245,90.07142857142857,0.918,0.267,0.367,0.4,0.306,0.306,0.034,0.121,0.286,0.407,0.472,0.065,ATL,1.0,0.2983,0.2983,31,0.2983,0.3057,0.145,-0.000624390243902439,0.31441144901610013,99.8,Average (95-99),-0.011,,2528.0,1995,31,,False,Neutral,,,
680977,Brendan Donovan,67,0.325,0.238,0.024,0.095,82.89285714285714,0.935,0.25,0.452,0.232,0.452,0.19,0.134,0.164,0.818,0.391,0.375,-0.016,SEA,1.0,0.3321,0.3321,29,0.3321,0.3296,0.145,-0.002524590163934426,0.34629258777633287,109.9,Above Avg (100-119),-0.011,Platoon-strength sell (dampened),2062.0,1997,29,,False,Neutral,Confirmed,,
668939,Adley Rutschman,39,0.346,0.407,0.037,0.111,90.23333333333332,0.956,0.143,0.407,0.229,0.333,0.259,0.128,0.179,0.714,0.394,0.328,-0.066,BAL,1.0,0.3042,0.3042,28,0.3042,0.3109,0.145,-0.0012903225806451613,0.3430313609467455,108.9,Above Avg (100-119),-0.0113,,2199.0,1998,28,,False,Neutral,,,
662139,Daulton Varsho,84,0.288,0.339,0.048,0.145,85.16935483870968,0.886,0.188,0.371,0.299,0.339,0.258,0.083,0.167,0.5,0.344,0.343,-0.001,TOR,1.0,0.2755,0.2755,30,0.2755,0.2856,0.145,0.0020586319218241045,0.2934835164835165,93.2,Below Avg (85-94),-0.0123,Platoon-weak overperformance (amplified),2445.0,1996,30,,False,Neutral,,,
808975,Hyeseong Kim,37,0.381,0.227,0.091,0.182,88.2,0.933,0.125,0.136,0.288,0.364,0.364,0.162,0.243,0.667,0.381,0.358,-0.023,LAD,1.0,,0.3,27,0.3,0.2991,0.145,-0.0009127516778523491,0.251,79.7,Poor (<85),-0.0124,,187.0,1999,27,,False,Neutral,,,
695734,Daylen Lile,106,0.309,0.373,0.06,0.12,87.37710843373495,0.911,0.097,0.381,0.352,0.381,0.369,0.075,0.132,0.571,0.353,0.368,0.015,WSH,1.0,,0.3,24,0.3,0.2967,0.145,-0.003274853801169591,0.348,110.5,Above Avg (100-119),-0.0133,Platoon-strength sell (dampened),426.0,2002,24,,False,Neutral,,,
657656,Ramón Laureano,90,0.315,0.491,0.14,0.158,89.37368421052632,0.806,0.15,0.298,0.33,0.439,0.351,0.078,0.278,0.28,0.322,0.377,0.055,SD,1.0,0.296,0.296,32,0.2871,0.2909,0.145,0.003801104972375691,0.3298825978351374,104.7,Above Avg (100-119),-0.0136,,2903.0,1994,32,,False,Neutral,,,
680728,Adrian Del castillo,34,0.417,0.333,0.083,0.208,87.70833333333333,0.864,0.2,0.24,0.301,0.44,0.2,0.029,0.235,0.125,0.385,0.329,-0.056,AZ,1.0,,0.3,27,0.3,0.3003,0.145,0.0002898550724637681,0.28057339449541285,89.1,Below Avg (85-94),-0.0142,,239.0,1999,27,,False,Neutral,,,
