"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
"Allard, Kolby",663465,PHI,FF,4-Seam Fastball,-2.1,-4,177,40.6,41,0.351,0.703,0.468,16.0,19.5,14.3,0.278,0.549,0.383,41.4
"Javier, Cristian",664299,HOU,CH,Changeup,1.4,2,153,26.8,41,0.194,0.306,0.274,27.6,14.6,15.8,0.236,0.386,0.323,23.3
"Lowder, Rhett",695076,CIN,SI,Sinker,3.8,5,129,25.9,41,0.263,0.263,0.271,6.3,17.1,28.0,0.271,0.354,0.306,41.9
"Greene, Hunter",668881,CIN,FS,Split-Finger,-0.9,-2,214,8.3,41,0.243,0.405,0.283,28.4,19.5,13.6,0.19,0.222,0.217,22.6
"Kolek, Stephen",663568,SD,FC,Cutter,-0.2,0,152,19.1,41,0.325,0.45,0.346,19.8,9.8,12.5,0.252,0.365,0.28,13.9
"Strahm, Matt",621381,PHI,SI,Sinker,1.9,3,150,15.3,40,0.235,0.265,0.294,17.5,20.0,22.9,0.225,0.299,0.307,42.3
"Gallen, Zac",668678,AZ,SL,Slider,-1.6,-3,199,7.9,40,0.324,0.514,0.386,35.4,15.0,12.2,0.3,0.508,0.368,45.2
"France, J.P.",641585,HOU,FF,4-Seam Fastball,-1.8,-3,137,29.4,40,0.375,0.563,0.446,15.1,2.5,4.8,0.36,0.633,0.468,40.6
"Phillips, Evan",623465,LAD,FC,Cutter,-0.5,-1,137,14.9,40,0.257,0.457,0.327,16.0,5.0,8.7,0.301,0.439,0.363,34.3
"McGreevy, Michael",700241,STL,SI,Sinker,2.9,3,112,36.0,40,0.184,0.211,0.224,6.1,15.0,24.0,0.239,0.281,0.257,28.1
"Pagán, Emilio",641941,CIN,FC,Cutter,-1.6,-3,161,27.2,40,0.342,0.553,0.365,31.1,25.0,18.5,0.301,0.442,0.321,50.0
"Aldegheri, Sam",691951,LAA,FF,4-Seam Fastball,-3.0,-4,126,56.8,40,0.313,0.531,0.456,19.4,10.0,22.2,0.269,0.524,0.389,51.7
"Martinez, Nick",607259,CIN,CU,Curveball,-1.6,-4,253,11.9,40,0.342,0.605,0.44,24.7,17.5,16.3,0.335,0.679,0.443,45.2
"Ryan, Ryder",656924,PIT,SL,Slider,-1.7,-2,149,43.8,40,0.27,0.514,0.359,33.8,27.5,20.8,0.19,0.297,0.245,23.1
"Avila, Pedro",658648,CLE,SI,Sinker,-0.4,-1,177,12.5,40,0.258,0.419,0.388,9.2,2.5,5.6,0.258,0.355,0.351,32.3
"Speier, Gabe",642100,SEA,FF,4-Seam Fastball,4.1,6,147,34.8,40,0.091,0.152,0.19,31.5,42.5,32.1,0.107,0.204,0.216,17.6
"Lowder, Rhett",695076,CIN,SL,Slider,0.6,1,136,27.3,40,0.243,0.297,0.295,26.7,17.5,16.3,0.29,0.396,0.324,50.0
"Manaea, Sean",640455,NYM,FC,Cutter,1.2,3,209,7.0,40,0.2,0.229,0.254,18.1,10.0,10.8,0.266,0.392,0.335,29.0
"Woo, Bryan",693433,SEA,ST,Sweeper,3.0,5,156,9.1,40,0.1,0.1,0.069,41.7,37.5,21.7,0.108,0.137,0.11,8.0
"Leahy, Kyle",681517,STL,ST,Sweeper,1.9,2,103,14.8,40,0.15,0.225,0.161,26.7,35.0,20.0,0.144,0.285,0.185,15.4
"Kremer, Dean",665152,BAL,CU,Curveball,0.4,1,248,11.4,40,0.225,0.3,0.251,19.8,7.5,8.6,0.278,0.408,0.299,24.3
"Lynn, Lance",458681,STL,CU,Curveball,-1.4,-2,127,6.2,40,0.211,0.342,0.288,20.3,27.5,14.3,0.216,0.369,0.263,25.0
"Roberts, Ethan",681799,CHC,FC,Cutter,-2.4,-4,153,32.3,40,0.382,0.471,0.425,19.7,15.0,15.8,0.311,0.45,0.384,46.4
"Zulueta, Yosver",691172,CIN,SI,Sinker,0.1,0,176,61.5,40,0.303,0.455,0.393,13.4,25.0,29.4,0.214,0.331,0.318,47.8
"Germán, Domingo",593334,PIT,FF,4-Seam Fastball,-3.4,-5,149,39.9,40,0.344,0.531,0.443,10.7,12.5,15.2,0.312,0.514,0.423,40.7
"Brazobán, Huascar",623211,NYM,FF,4-Seam Fastball,1.0,2,195,21.7,39,0.152,0.182,0.255,15.4,17.9,12.5,0.236,0.3,0.312,26.9
"Crochet, Garrett",676979,CWS,CH,Changeup,-0.1,0,142,5.9,39,0.184,0.289,0.217,33.9,33.3,18.1,0.188,0.267,0.218,20.0
"Criswell, Jeff",676105,COL,SL,Slider,0.3,0,142,40.1,39,0.189,0.432,0.281,44.8,46.2,32.1,0.175,0.382,0.259,47.4
"Gordon, Tanner",685299,COL,SL,Slider,-2.8,-5,162,26.7,39,0.324,0.618,0.418,28.4,28.2,14.7,0.296,0.467,0.361,45.8
"Rodríguez, Yariel",684320,TOR,SI,Sinker,0.7,1,162,10.8,39,0.2,0.233,0.291,12.1,7.7,11.5,0.277,0.338,0.353,32.1
"Peralta, Luis",678821,COL,FF,4-Seam Fastball,2.4,3,137,75.7,39,0.161,0.194,0.238,15.3,25.6,35.7,0.214,0.287,0.3,43.5
"Garabito, Gerson",642520,TEX,FF,4-Seam Fastball,-2.8,-5,189,38.4,39,0.31,0.69,0.478,17.0,15.4,9.4,0.385,0.873,0.569,56.0
"Bigge, Hunter",685801,TB,FF,4-Seam Fastball,0.8,1,176,58.7,39,0.257,0.371,0.317,27.0,28.2,24.4,0.222,0.369,0.298,58.3
"Cantillo, Joey",676282,CLE,CH,Changeup,-0.2,0,196,27.6,39,0.216,0.324,0.279,43.7,35.9,20.9,0.19,0.216,0.206,34.8
"Puk, A.J.",640462,AZ,ST,Sweeper,-1.1,-2,192,16.4,39,0.235,0.559,0.374,26.5,23.1,15.0,0.246,0.406,0.308,29.6
"Criswell, Jeff",676105,COL,FF,4-Seam Fastball,-1.7,-3,152,42.9,39,0.394,0.606,0.486,28.9,15.4,19.4,0.359,0.641,0.471,40.7
"Doval, Camilo",666808,SF,SI,Sinker,-3.0,-5,154,13.8,39,0.333,0.5,0.491,17.7,7.7,13.0,0.247,0.435,0.38,46.4
"Peralta, Sammy",671111,CWS,FF,4-Seam Fastball,0.6,1,132,46.8,39,0.257,0.343,0.329,10.0,7.7,8.8,0.252,0.405,0.327,46.9
"Pennington, Walter",679156,TEX,SL,Slider,-0.4,-1,135,40.9,39,0.286,0.429,0.349,40.9,28.2,22.0,0.272,0.516,0.372,41.7
"Adam, Jason",592094,SD,ST,Sweeper,-0.7,-1,179,16.1,39,0.229,0.429,0.322,46.4,30.8,18.2,0.239,0.431,0.332,26.1
"Bielak, Brandon",656232,ATH,SI,Sinker,-2.3,-3,126,24.7,39,0.333,0.583,0.437,14.9,2.6,6.3,0.288,0.525,0.382,34.3
"Hughes, Brandon",676714,AZ,SL,Slider,-2.2,-3,141,40.3,39,0.212,0.485,0.354,52.5,43.6,31.5,0.154,0.346,0.287,37.5
"Winckowski, Josh",670174,BOS,SL,Slider,1.0,2,165,13.3,39,0.167,0.222,0.233,31.6,23.1,13.0,0.185,0.235,0.227,25.9
"Thompson, Keegan",624522,CHC,FC,Cutter,1.8,3,164,30.5,39,0.194,0.323,0.301,18.1,10.3,16.7,0.307,0.512,0.407,53.6
"Muñoz, Andrés",662253,SEA,SI,Sinker,1.0,2,196,20.6,39,0.147,0.147,0.187,45.8,35.9,36.8,0.167,0.218,0.241,35.0
"Ginn, J.T.",669372,ATH,SL,Slider,2.4,4,161,31.3,39,0.158,0.237,0.185,35.5,35.9,31.1,0.197,0.299,0.226,37.5
"Allard, Kolby",663465,PHI,CH,Changeup,1.7,2,106,24.3,39,0.263,0.316,0.267,23.4,17.9,17.5,0.2,0.315,0.238,38.7
"Muñoz, Roddery",682610,MIA,CH,Changeup,-3.1,-4,138,9.3,39,0.27,0.595,0.385,30.6,25.6,22.7,0.285,0.592,0.391,35.7
"Saucedo, Tayler",642048,SEA,CH,Changeup,0.1,0,147,23.5,39,0.243,0.27,0.253,37.8,25.6,16.9,0.191,0.244,0.22,18.5
"Joyce, Ben",690829,LAA,SI,Sinker,1.4,3,192,35.5,39,0.286,0.286,0.303,25.0,2.6,7.7,0.265,0.339,0.317,38.2
"Chavez, Jesse",445926,ATL,CH,Changeup,0.8,1,140,13.4,39,0.237,0.368,0.272,14.1,5.1,4.5,0.323,0.44,0.342,27.8
"Bido, Osvaldo",674370,ATH,FC,Cutter,2.5,4,152,14.4,39,0.152,0.212,0.223,19.7,17.9,14.0,0.191,0.287,0.265,25.9
"Garrett, Reed",657585,NYM,ST,Sweeper,1.3,2,195,19.9,39,0.171,0.2,0.265,35.8,35.9,29.2,0.148,0.189,0.205,23.8
"Rodríguez, Yariel",684320,TOR,FS,Split-Finger,-1.2,-2,142,9.5,39,0.194,0.306,0.253,21.5,28.2,13.1,0.258,0.343,0.299,40.0
"Nicolas, Kyle",693312,PIT,CU,Curveball,-0.2,0,218,22.9,38,0.219,0.25,0.286,44.9,36.8,20.6,0.176,0.205,0.256,22.2
"Mlodzinski, Carmen",669387,PIT,FC,Cutter,2.1,4,176,20.3,38,0.229,0.343,0.264,14.1,5.3,11.8,0.266,0.452,0.336,29.4
"King, Bryan",687911,HOU,ST,Sweeper,-0.8,-1,144,34.6,38,0.303,0.455,0.358,28.2,26.3,24.4,0.244,0.36,0.303,20.8
"Zerpa, Angel",672582,KC,FF,4-Seam Fastball,-1.2,-2,187,19.7,38,0.294,0.471,0.367,14.7,13.2,13.9,0.287,0.47,0.365,48.3
"Rasmussen, Drew",656876,TB,FF,4-Seam Fastball,2.8,5,173,37.7,38,0.171,0.2,0.23,30.8,28.9,22.9,0.185,0.3,0.249,45.8
"Chafin, Andrew",605177,TEX,FF,4-Seam Fastball,1.2,2,143,14.8,38,0.167,0.367,0.347,22.2,23.7,27.3,0.221,0.53,0.393,52.4
"Rea, Colin",607067,MIL,CU,Curveball,-3.7,-4,120,4.5,38,0.417,0.639,0.432,16.7,10.5,9.1,0.332,0.532,0.373,50.0
"Anderson, Chase",502624,TEX,FF,4-Seam Fastball,-3.2,-5,154,15.2,38,0.367,0.6,0.499,22.2,21.1,13.3,0.317,0.606,0.454,72.7
"Lynch IV, Daniel",663738,KC,SL,Slider,0.2,0,169,26.8,38,0.133,0.267,0.262,50.6,42.1,25.4,0.147,0.346,0.308,66.7
"Lynch IV, Daniel",663738,KC,CH,Changeup,1.0,1,134,21.2,38,0.222,0.306,0.279,31.9,23.7,23.7,0.224,0.336,0.268,44.4
"Grove, Michael",675627,LAD,FC,Cutter,-2.2,-3,139,16.8,38,0.357,0.643,0.478,14.3,10.5,21.1,0.344,0.571,0.46,48.0
"Bielak, Brandon",656232,ATH,CH,Changeup,-0.4,-1,140,27.5,38,0.27,0.432,0.312,22.2,13.2,15.6,0.312,0.44,0.335,40.6
"Kerr, Ray",678061,ATL,CU,Curveball,2.3,4,180,47.0,38,0.118,0.206,0.179,50.6,42.1,29.6,0.157,0.294,0.26,47.4
"Allen, Logan",671106,CLE,SI,Sinker,-3.9,-7,184,11.1,38,0.438,0.844,0.562,15.0,13.2,18.5,0.363,0.731,0.493,46.4
"Pivetta, Nick",601713,BOS,FC,Cutter,-6.1,-9,141,5.9,38,0.394,0.879,0.536,21.1,15.8,22.2,0.33,0.798,0.487,35.7
"Kuhl, Chad",641771,CWS,CH,Changeup,-0.9,-1,123,12.6,38,0.324,0.412,0.343,23.7,15.8,21.4,0.213,0.27,0.26,41.4
"Meyer, Max",676974,MIA,CH,Changeup,-2.2,-4,173,17.9,38,0.233,0.6,0.417,23.5,5.3,7.4,0.22,0.43,0.364,32.1
"Brito, Jhony",666745,SD,FF,4-Seam Fastball,-0.1,0,157,25.1,37,0.222,0.417,0.282,13.4,10.8,11.8,0.247,0.519,0.333,50.0
"Toussaint, Touki",657053,CWS,SI,Sinker,-2.5,-4,141,28.7,37,0.464,0.643,0.515,8.5,8.1,18.8,0.406,0.662,0.517,50.0
"López, Jorge",605347,CHC,SL,Slider,2.0,3,152,19.0,37,0.118,0.176,0.173,35.4,37.8,29.2,0.113,0.166,0.172,10.0
"Verlander, Justin",434378,HOU,CH,Changeup,-0.3,-1,160,10.1,37,0.235,0.353,0.289,25.3,24.3,13.6,0.227,0.315,0.277,20.0
"Ryan, Joe",657746,MIN,SL,Slider,-1.4,-2,149,7.1,37,0.343,0.6,0.442,20.5,2.7,7.7,0.34,0.689,0.45,41.2
"Musgrove, Joe",605397,SD,CH,Changeup,-3.6,-4,123,7.8,37,0.353,0.618,0.416,36.9,18.9,14.9,0.309,0.529,0.388,46.4
"Uceta, Edwin",670955,TB,FC,Cutter,-0.6,-1,143,21.3,37,0.278,0.472,0.331,26.2,16.2,21.4,0.282,0.458,0.327,30.0
"Strahm, Matt",621381,PHI,SL,Slider,1.1,2,190,19.4,37,0.114,0.257,0.184,32.4,40.5,18.8,0.132,0.193,0.17,15.0
"Brazobán, Huascar",623211,NYM,SI,Sinker,-1.0,-2,223,24.8,37,0.4,0.567,0.472,19.0,0.0,0.0,0.372,0.583,0.473,33.3
"Law, Derek",571882,WSH,SI,Sinker,-0.4,0,135,9.9,37,0.353,0.412,0.349,13.2,2.7,5.9,0.374,0.469,0.382,47.1
"Montas, Frankie",593423,MIL,SL,Slider,-1.5,-2,165,6.3,37,0.206,0.5,0.326,34.7,29.7,20.8,0.199,0.496,0.322,43.5
"Moll, Sam",594580,CIN,SI,Sinker,1.4,2,177,28.4,37,0.188,0.281,0.27,9.4,8.1,15.0,0.285,0.486,0.383,48.3
"Gordon, Tanner",685299,COL,CH,Changeup,-4.2,-5,116,19.1,37,0.371,0.743,0.481,23.4,10.8,11.4,0.218,0.341,0.27,22.6
"Okert, Steven",595345,MIN,FF,4-Seam Fastball,-3.1,-4,146,23.7,37,0.424,0.636,0.484,8.2,8.1,6.8,0.361,0.635,0.454,46.7
"Contreras, Roansy",672710,LAA,CH,Changeup,-1.7,-2,113,10.5,37,0.235,0.441,0.31,23.1,10.8,11.8,0.252,0.491,0.349,38.7
"Smith, Drew",622098,NYM,FF,4-Seam Fastball,-0.1,0,152,46.3,37,0.219,0.438,0.314,24.4,32.4,23.1,0.216,0.415,0.327,47.6
"Brooks, Aaron",605156,ATH,SL,Slider,-0.6,-1,131,32.5,37,0.265,0.529,0.345,28.1,21.6,18.6,0.279,0.581,0.386,51.9
"Festa, Matt",670036,TEX,FF,4-Seam Fastball,1.0,2,148,38.4,37,0.143,0.343,0.227,29.5,29.7,18.6,0.204,0.347,0.262,41.7
"Winn, Cole",668390,TEX,FF,4-Seam Fastball,0.7,1,120,42.0,37,0.219,0.313,0.276,17.5,18.9,16.7,0.214,0.374,0.307,42.3
"Bielak, Brandon",656232,ATH,FF,4-Seam Fastball,-1.6,-2,116,22.7,37,0.333,0.407,0.427,10.4,5.4,7.7,0.29,0.649,0.479,48.0
"Beeks, Jalen",656222,PIT,FC,Cutter,-0.1,0,211,17.8,37,0.273,0.485,0.333,23.9,16.2,12.5,0.258,0.381,0.295,24.1
"Megill, Trevor",656730,MIL,CU,Curveball,1.0,2,190,28.4,37,0.167,0.333,0.205,55.0,48.6,25.7,0.179,0.271,0.19,31.6
"Manoah, Alek",666201,TOR,SL,Slider,-0.7,-1,120,30.5,37,0.219,0.438,0.339,30.0,27.0,20.8,0.223,0.462,0.328,39.1
"Warren, Will",701542,NYY,SI,Sinker,-4.3,-5,121,26.4,37,0.485,0.818,0.572,16.4,13.5,27.8,0.354,0.646,0.453,67.9
"Otañez, Michel",671305,ATH,SI,Sinker,-3.1,-3,111,18.5,37,0.387,0.613,0.473,13.5,13.5,35.7,0.251,0.389,0.345,42.3
"Hamilton, Ian",641656,NYY,SI,Sinker,-0.2,0,147,23.7,37,0.419,0.516,0.458,13.2,5.4,13.3,0.387,0.501,0.44,48.3
"Rosenberg, Kenny",670046,LAA,CH,Changeup,0.5,1,132,32.8,37,0.189,0.405,0.273,29.0,24.3,20.0,0.231,0.452,0.291,25.0
"Buehler, Walker",621111,LAD,ST,Sweeper,-1.7,-2,116,8.7,37,0.147,0.324,0.238,28.8,35.1,22.0,0.16,0.256,0.224,19.0
"Wacha, Michael",608379,KC,SL,Slider,-2.2,-5,240,9.2,37,0.371,0.6,0.431,37.3,13.5,11.9,0.339,0.602,0.415,33.3
"Manning, Matt",666159,DET,ST,Sweeper,1.3,2,148,33.8,37,0.161,0.258,0.246,29.2,10.8,12.5,0.22,0.314,0.304,21.4
"Sands, Cole",663485,MIN,CU,Curveball,-1.5,-2,163,14.1,37,0.294,0.412,0.343,29.4,29.7,18.6,0.217,0.345,0.265,25.0
"King, Michael",650633,SD,SL,Slider,-1.3,-2,162,5.6,37,0.281,0.5,0.424,28.4,13.5,20.8,0.288,0.478,0.369,25.0
"Blewett, Scott",656240,MIN,FF,4-Seam Fastball,0.0,0,129,40.4,37,0.333,0.433,0.404,17.9,16.2,18.8,0.267,0.319,0.341,62.5
"Fitts, Richard",690916,BOS,FF,4-Seam Fastball,1.2,2,140,44.6,37,0.2,0.267,0.3,16.2,8.1,7.0,0.303,0.528,0.404,44.8
"Koenig, Jared",657649,MIL,CU,Curveball,0.3,0,133,13.1,37,0.2,0.2,0.208,44.2,48.6,23.7,0.167,0.215,0.197,29.4
"Tyler, Kyle",667725,MIA,CU,Curveball,-1.9,-3,165,28.4,37,0.323,0.419,0.386,43.1,32.4,22.6,0.248,0.329,0.327,31.6
"Bassitt, Chris",605135,TOR,FS,Split-Finger,-2.2,-3,132,4.5,36,0.294,0.353,0.333,16.1,16.7,11.5,0.318,0.475,0.372,42.9
"Rodríguez, Manuel",655889,TB,FF,4-Seam Fastball,2.5,3,134,22.1,36,0.107,0.107,0.211,30.0,27.8,27.0,0.179,0.226,0.274,26.3
"Gray, Jon",592351,TEX,CH,Changeup,-1.3,-1,115,7.1,36,0.257,0.543,0.334,19.0,8.3,15.0,0.278,0.513,0.329,39.4
"Anderson, Grant",681982,TEX,SL,Slider,-1.4,-3,184,38.1,36,0.25,0.469,0.374,34.2,25.0,19.6,0.196,0.324,0.275,13.0
"Anderson, Nick",623433,KC,FF,4-Seam Fastball,-3.8,-5,130,22.7,36,0.387,0.871,0.549,18.5,16.7,15.8,0.351,0.816,0.516,68.0
"Cuas, Jose",621016,TOR,SI,Sinker,-1.4,-2,128,40.1,36,0.31,0.483,0.417,19.0,8.3,15.8,0.301,0.478,0.389,40.7
"Skenes, Paul",694973,PIT,CH,Changeup,2.5,3,114,5.4,36,0.088,0.118,0.149,54.8,55.6,31.7,0.099,0.113,0.127,7.1
"Rodríguez, Yerry",666720,TOR,SL,Slider,-5.2,-7,135,30.8,36,0.333,0.778,0.486,28.4,22.2,15.7,0.298,0.616,0.386,50.0
"Mahle, Tyler",641816,TEX,FF,4-Seam Fastball,-0.3,0,121,52.8,36,0.25,0.469,0.328,26.2,19.4,17.1,0.277,0.467,0.348,38.5
"Alzolay, Adbert",640470,CHC,SL,Slider,-3.5,-6,155,47.1,36,0.303,0.576,0.425,27.5,22.2,12.1,0.296,0.487,0.366,40.0
"Anderson, Grant",681982,TEX,SI,Sinker,2.4,3,116,24.0,36,0.257,0.257,0.244,9.4,27.8,28.6,0.208,0.282,0.23,52.0
"Crawford, Kutter",676710,BOS,CU,Curveball,1.0,2,202,7.2,36,0.143,0.171,0.204,21.9,22.2,24.2,0.194,0.321,0.244,33.3
"Ottavino, Adam",493603,NYM,FF,4-Seam Fastball,2.3,2,100,10.0,36,0.118,0.147,0.149,34.8,58.3,36.2,0.103,0.16,0.147,46.2
"Sims, Lucas",608371,BOS,FC,Cutter,2.6,4,137,15.5,36,0.167,0.267,0.272,28.4,13.9,19.2,0.176,0.234,0.266,24.0
"Bradford, Cody",674003,TEX,CU,Curveball,-2.0,-3,150,12.8,36,0.306,0.556,0.364,12.9,11.1,8.9,0.254,0.472,0.31,28.1
"Hall, DL",669084,MIL,SL,Slider,0.3,0,110,14.1,36,0.182,0.212,0.243,45.1,47.2,33.3,0.157,0.221,0.209,37.5
"Kelly, Joe",523260,LAD,FF,4-Seam Fastball,-2.0,-3,134,24.3,36,0.3,0.533,0.403,15.9,27.8,20.4,0.271,0.582,0.407,57.1
"Marinaccio, Ron",676760,NYY,CH,Changeup,-3.4,-4,134,33.9,36,0.367,0.733,0.483,30.2,22.2,18.6,0.303,0.615,0.421,47.8
"Scott, Christian",681035,NYM,SL,Slider,-0.3,0,139,17.7,36,0.273,0.485,0.354,22.2,16.7,13.3,0.309,0.54,0.391,22.2
"Cimber, Adam",643256,LAA,SL,Slider,0.5,1,136,32.7,35,0.071,0.071,0.223,19.2,28.6,22.2,0.11,0.188,0.258,26.3
"Merryweather, Julian",657240,CHC,FF,4-Seam Fastball,-0.2,0,119,43.8,35,0.222,0.407,0.364,17.3,17.1,20.7,0.277,0.409,0.393,61.9
"Scott, Christian",681035,NYM,ST,Sweeper,-1.8,-3,148,18.8,35,0.194,0.516,0.339,23.5,17.1,12.0,0.181,0.391,0.293,20.0
"Priester, Quinn",682990,BOS,CH,Changeup,0.5,0,103,12.7,35,0.167,0.2,0.246,22.0,14.3,13.5,0.137,0.187,0.233,24.0
"Kahnle, Tommy",592454,NYY,FF,4-Seam Fastball,-3.0,-4,147,19.6,35,0.286,0.536,0.469,25.5,22.9,15.4,0.256,0.485,0.392,55.0
"Milner, Hoby",571948,MIL,CH,Changeup,-0.3,0,143,13.7,35,0.29,0.419,0.328,25.4,2.9,2.9,0.334,0.468,0.347,42.4
"Hoffman, Jeff",656546,PHI,SI,Sinker,3.0,3,110,11.0,35,0.194,0.226,0.27,15.9,5.7,12.5,0.265,0.378,0.332,37.9
"Gasser, Robert",688107,MIL,FF,4-Seam Fastball,2.7,2,80,20.1,35,0.212,0.212,0.22,14.6,11.4,10.8,0.25,0.298,0.268,20.7
"Borucki, Ryan",621366,PIT,SL,Slider,-2.1,-2,92,52.9,35,0.355,0.516,0.406,34.4,28.6,47.6,0.325,0.568,0.412,36.4
"Bednar, David",670280,PIT,CU,Curveball,0.1,0,209,20.4,35,0.172,0.31,0.27,24.5,28.6,22.2,0.142,0.236,0.247,25.0
"Ramirez, Emmanuel",642629,MIA,FS,Split-Finger,0.4,1,137,36.9,35,0.167,0.233,0.256,47.8,37.1,20.0,0.14,0.189,0.224,35.3
"Chapman, Aroldis",547973,PIT,FS,Split-Finger,1.9,3,138,12.2,35,0.121,0.152,0.153,45.7,54.3,27.9,0.086,0.104,0.122,28.6
"Kelly, Merrill",518876,AZ,SL,Slider,-0.3,0,135,11.8,35,0.273,0.455,0.343,39.4,25.7,17.3,0.221,0.332,0.274,25.0
"Woo, Bryan",693433,SEA,SL,Slider,-0.3,0,164,9.6,35,0.265,0.529,0.37,24.1,14.3,13.2,0.226,0.375,0.275,31.0
"Burke, Brock",656271,LAA,SL,Slider,-0.2,0,149,25.9,35,0.25,0.321,0.32,37.9,17.1,15.4,0.264,0.32,0.343,34.8
"Daniel, Davis",669721,LAA,SL,Slider,-0.6,-1,121,23.8,35,0.226,0.419,0.349,23.9,20.0,17.5,0.237,0.403,0.324,16.7
"Ray, Robbie",592662,SF,SL,Slider,0.5,1,182,32.0,35,0.148,0.222,0.283,45.8,37.1,20.0,0.127,0.222,0.278,35.7
"Howard, Spencer",675921,CLE,SL,Slider,-2.0,-3,135,25.1,35,0.394,0.606,0.46,33.3,11.4,14.8,0.27,0.475,0.345,24.1
"Lee, Dylan",669276,ATL,CH,Changeup,-0.4,0,104,12.1,35,0.265,0.382,0.319,44.3,20.0,21.2,0.279,0.382,0.303,25.9
"Anderson, Grant",681982,TEX,FF,4-Seam Fastball,-7.3,-10,133,27.5,35,0.344,1.094,0.594,34.3,28.6,22.2,0.284,0.798,0.467,50.0
"Bido, Osvaldo",674370,ATH,CH,Changeup,2.0,3,160,15.2,35,0.121,0.152,0.137,34.3,22.9,18.2,0.154,0.206,0.174,7.7
"La Sorsa, Joe",686747,WSH,SI,Sinker,-1.5,-2,144,53.1,35,0.387,0.581,0.444,11.1,8.6,11.5,0.323,0.558,0.412,41.4
"Maeda, Kenta",628317,DET,SI,Sinker,0.8,1,140,7.2,35,0.294,0.324,0.339,13.1,0.0,0.0,0.304,0.423,0.331,38.2
"Diekman, Jake",518617,NYM,ST,Sweeper,0.3,0,181,28.9,35,0.107,0.25,0.259,33.8,40.0,18.4,0.165,0.382,0.324,35.7
"Megill, Tylor",656731,NYM,SI,Sinker,3.8,5,135,9.9,35,0.206,0.206,0.206,18.2,20.0,23.3,0.252,0.284,0.258,33.3
"Burdi, Nick",595897,NYY,FF,4-Seam Fastball,0.7,1,125,59.5,34,0.125,0.25,0.344,27.8,26.5,21.4,0.098,0.198,0.295,33.3
"Wicks, Jordan",696136,CHC,SI,Sinker,-5.5,-6,111,13.0,34,0.4,0.667,0.538,16.4,8.8,16.7,0.324,0.522,0.408,44.4
"Snell, Blake",605483,SF,SL,Slider,0.1,0,178,10.0,34,0.167,0.267,0.247,44.6,38.2,21.7,0.167,0.291,0.262,29.4
"Mikolas, Miles",571945,STL,ST,Sweeper,-3.7,-4,111,4.1,34,0.273,0.545,0.334,27.5,35.3,13.5,0.225,0.439,0.278,22.7
"Littell, Zack",641793,TB,ST,Sweeper,-4.9,-6,126,5.1,34,0.406,0.594,0.45,11.5,8.8,4.5,0.315,0.462,0.359,31.0
"Veneziano, Anthony",685107,MIA,FF,4-Seam Fastball,-3.2,-4,113,46.7,34,0.321,0.536,0.435,21.9,20.6,17.1,0.21,0.331,0.289,47.8
"Coulombe, Danny",543056,BAL,FC,Cutter,1.4,2,140,30.0,34,0.219,0.469,0.312,26.2,14.7,16.7,0.304,0.574,0.397,59.3
"Festa, Matt",670036,TEX,FC,Cutter,1.4,2,109,28.3,34,0.233,0.333,0.299,27.7,23.5,22.9,0.284,0.383,0.339,36.4
"Aguiar, Julian",687924,CIN,SI,Sinker,-1.2,-1,96,18.1,34,0.313,0.531,0.379,11.3,2.9,11.1,0.244,0.387,0.301,25.8
"Ramírez, Erasmo",541640,TB,SI,Sinker,3.2,4,119,39.4,34,0.133,0.133,0.221,19.0,14.7,21.7,0.195,0.359,0.286,34.6
"Dubin, Shawn",681869,HOU,CU,Curveball,-0.9,-1,133,15.8,34,0.313,0.375,0.332,35.9,26.5,18.0,0.271,0.357,0.307,54.2
"Santana, Dennis",642701,PIT,CH,Changeup,-1.9,-2,93,8.4,34,0.219,0.406,0.29,37.3,38.2,27.7,0.208,0.292,0.247,26.3
"Blalock, Bradley",687134,COL,SL,Slider,2.5,3,122,22.1,34,0.156,0.219,0.221,28.3,17.6,20.7,0.266,0.423,0.321,38.5
"Knack, Landon",689017,LAD,CU,Curveball,-1.3,-2,187,16.3,34,0.333,0.485,0.365,20.3,8.8,6.4,0.343,0.521,0.385,40.0
"Kelly, Joe",523260,LAD,SL,Slider,0.1,0,120,21.7,34,0.226,0.387,0.3,23.7,29.4,20.4,0.191,0.365,0.277,42.9
"Henriquez, Ronny",678692,MIN,CH,Changeup,1.0,1,103,34.0,34,0.29,0.29,0.3,26.9,20.6,24.1,0.25,0.297,0.288,45.8
"Bassitt, Chris",605135,TOR,FF,4-Seam Fastball,-1.5,-2,130,4.4,34,0.258,0.419,0.326,23.7,32.4,18.6,0.235,0.332,0.286,30.0
"Phillips, Tyler",663969,PHI,FF,4-Seam Fastball,2.6,3,111,19.2,34,0.235,0.412,0.276,22.2,14.7,26.3,0.301,0.549,0.363,24.1
"Strickland, Hunter",519326,LAA,SL,Slider,1.0,2,152,13.1,34,0.25,0.344,0.294,27.5,14.7,13.5,0.172,0.245,0.219,18.5
